leg,fold,method,query_id,category,available,excluded,hit@1,hit@5
bugsinpy_lopo,pandas,BM25,pandas/66,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/66,exception-handling,22,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/67,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/67,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/67,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/68,add-null-check,55,False,0.0,0.8
bugsinpy_lopo,pandas,BM25,pandas/68,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/68,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/69,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/69,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/69,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/70,api-substitution,17,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/70,api-substitution,17,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/70,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/71,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/71,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/71,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/72,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/72,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/72,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/73,default-arg-change,6,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/73,default-arg-change,6,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/73,default-arg-change,6,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/74,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/74,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/74,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/75,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/75,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/75,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/76,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/76,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/76,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/77,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/77,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/77,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/78,api-substitution,17,False,1.0,0.6
bugsinpy_lopo,pandas,BM25,pandas/78,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/78,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/79,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/79,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/79,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/80,add-null-check,55,False,1.0,0.6
bugsinpy_lopo,pandas,BM25,pandas/80,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/80,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/81,type-coercion,17,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/81,type-coercion,17,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/81,type-coercion,17,False,1.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/82,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/82,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/82,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/83,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/83,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/83,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/84,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/84,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/84,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/85,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/85,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/85,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/86,add-null-check,55,False,0.0,0.6
bugsinpy_lopo,pandas,BM25,pandas/86,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/86,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,SMA,pandas/87,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/87,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/87,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,SMA,pandas/88,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/88,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/88,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/89,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/89,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/89,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/90,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/90,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/90,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/91,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/91,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/91,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/92,add-null-check,55,False,0.0,0.8
bugsinpy_lopo,pandas,BM25,pandas/92,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/92,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/93,type-coercion,17,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/93,type-coercion,17,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/93,type-coercion,17,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/94,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/94,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/94,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,SMA,pandas/95,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/95,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/95,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/96,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/96,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/96,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/97,default-arg-change,6,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/97,default-arg-change,6,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/97,default-arg-change,6,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/98,type-coercion,17,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/98,type-coercion,17,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/98,type-coercion,17,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/99,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/99,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/99,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/100,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/100,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/100,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/101,exception-handling,22,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/101,exception-handling,22,False,1.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/101,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/102,type-coercion,17,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/102,type-coercion,17,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/102,type-coercion,17,False,1.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/103,add-null-check,55,False,1.0,0.6
bugsinpy_lopo,pandas,BM25,pandas/103,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/103,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/104,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/104,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/104,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/105,default-arg-change,6,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/105,default-arg-change,6,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/105,default-arg-change,6,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/106,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/106,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/106,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/107,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/107,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/107,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/108,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/108,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/108,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/109,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/109,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/109,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/110,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/110,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/110,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/111,exception-handling,22,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/111,exception-handling,22,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/111,exception-handling,22,False,1.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/112,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/112,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/112,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/113,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/113,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/113,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/114,exception-handling,22,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/114,exception-handling,22,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/114,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/115,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/115,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/115,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/116,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/116,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/116,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/117,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/117,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/117,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/118,api-substitution,17,False,1.0,0.8
bugsinpy_lopo,pandas,BM25,pandas/118,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/118,api-substitution,17,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/119,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/119,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/119,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/120,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/120,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/120,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/121,condition-strengthening,10,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/121,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/121,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/122,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/122,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/122,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/123,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/123,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/123,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/124,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/124,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/124,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/125,add-null-check,55,False,0.0,0.6
bugsinpy_lopo,pandas,BM25,pandas/125,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/125,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/126,add-null-check,55,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/126,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/126,add-null-check,55,False,1.0,0.6
bugsinpy_lopo,pandas,SMA,pandas/127,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/127,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/127,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/128,add-null-check,55,False,0.0,0.6
bugsinpy_lopo,pandas,BM25,pandas/128,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/128,add-null-check,55,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/129,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/129,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/129,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/130,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/130,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/130,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/131,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/131,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/131,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/132,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/132,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/132,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/133,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/133,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/133,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/134,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/134,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/134,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/135,exception-handling,22,False,1.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/135,exception-handling,22,False,1.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/135,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/136,api-substitution,17,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/136,api-substitution,17,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/136,api-substitution,17,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/137,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/137,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/137,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/138,type-coercion,17,False,1.0,0.6
bugsinpy_lopo,pandas,BM25,pandas/138,type-coercion,17,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/138,type-coercion,17,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/139,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/139,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/139,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/140,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/140,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/140,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/141,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/141,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/141,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/142,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/142,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/142,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/143,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/143,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/143,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/144,add-null-check,55,False,1.0,0.8
bugsinpy_lopo,pandas,BM25,pandas/144,add-null-check,55,False,1.0,0.4
bugsinpy_lopo,pandas,Dense RAG,pandas/144,add-null-check,55,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/145,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/145,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/145,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/146,exception-handling,22,False,0.0,0.4
bugsinpy_lopo,pandas,BM25,pandas/146,exception-handling,22,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/146,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/147,exception-handling,22,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/147,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/147,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/148,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/148,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/148,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/149,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/149,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/149,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/150,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/150,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/150,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/151,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/151,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/151,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/152,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/152,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/152,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/153,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/153,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/153,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/154,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/154,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/154,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/155,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/155,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/155,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/156,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/156,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/156,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/157,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,BM25,pandas/157,api-substitution,17,False,1.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/157,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/158,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/158,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/158,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/159,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/159,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/159,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/160,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/160,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/160,condition-strengthening,10,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/161,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/161,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/161,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/162,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/162,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,Dense RAG,pandas/162,exception-handling,22,False,0.0,0.0
bugsinpy_lopo,pandas,SMA,pandas/163,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/163,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/163,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/164,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/164,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/164,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/165,api-substitution,17,False,0.0,0.0
bugsinpy_lopo,pandas,BM25,pandas/165,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,Dense RAG,pandas/165,api-substitution,17,False,0.0,0.2
bugsinpy_lopo,pandas,SMA,pandas/166,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/166,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/166,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/167,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/167,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/167,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/168,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/168,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/168,other,203,True,,
bugsinpy_lopo,pandas,SMA,pandas/169,other,203,True,,
bugsinpy_lopo,pandas,BM25,pandas/169,other,203,True,,
bugsinpy_lopo,pandas,Dense RAG,pandas/169,other,203,True,,
bugsinpy_lopo,sanic,SMA,sanic/1,api-substitution,27,False,1.0,0.6
bugsinpy_lopo,sanic,BM25,sanic/1,api-substitution,27,False,0.0,0.2
bugsinpy_lopo,sanic,Dense RAG,sanic/1,api-substitution,27,False,0.0,0.0
bugsinpy_lopo,sanic,SMA,sanic/2,exception-handling,33,False,0.0,0.2
bugsinpy_lopo,sanic,BM25,sanic/2,exception-handling,33,False,0.0,0.4
bugsinpy_lopo,sanic,Dense RAG,sanic/2,exception-handling,33,False,0.0,0.2
bugsinpy_lopo,sanic,SMA,sanic/3,other,293,True,,
bugsinpy_lopo,sanic,BM25,sanic/3,other,293,True,,
bugsinpy_lopo,sanic,Dense RAG,sanic/3,other,293,True,,
bugsinpy_lopo,sanic,SMA,sanic/4,exception-handling,33,False,0.0,0.4
bugsinpy_lopo,sanic,BM25,sanic/4,exception-handling,33,False,0.0,0.2
bugsinpy_lopo,sanic,Dense RAG,sanic/4,exception-handling,33,False,0.0,0.2
bugsinpy_lopo,sanic,SMA,sanic/5,other,293,True,,
bugsinpy_lopo,sanic,BM25,sanic/5,other,293,True,,
bugsinpy_lopo,sanic,Dense RAG,sanic/5,other,293,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/1,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/1,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/1,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/2,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/2,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/2,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/3,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/3,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/3,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/4,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/4,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/4,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/5,add-null-check,73,False,0.0,0.4
bugsinpy_lopo,scrapy,BM25,scrapy/5,add-null-check,73,False,0.0,0.2
bugsinpy_lopo,scrapy,Dense RAG,scrapy/5,add-null-check,73,False,0.0,0.2
bugsinpy_lopo,scrapy,SMA,scrapy/6,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/6,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/6,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/7,add-null-check,73,False,1.0,0.6
bugsinpy_lopo,scrapy,BM25,scrapy/7,add-null-check,73,False,0.0,0.4
bugsinpy_lopo,scrapy,Dense RAG,scrapy/7,add-null-check,73,False,0.0,0.2
bugsinpy_lopo,scrapy,SMA,scrapy/8,add-null-check,73,False,1.0,0.4
bugsinpy_lopo,scrapy,BM25,scrapy/8,add-null-check,73,False,0.0,0.2
bugsinpy_lopo,scrapy,Dense RAG,scrapy/8,add-null-check,73,False,0.0,0.4
bugsinpy_lopo,scrapy,SMA,scrapy/9,type-coercion,23,False,0.0,0.2
bugsinpy_lopo,scrapy,BM25,scrapy/9,type-coercion,23,False,0.0,0.0
bugsinpy_lopo,scrapy,Dense RAG,scrapy/9,type-coercion,23,False,0.0,0.2
bugsinpy_lopo,scrapy,SMA,scrapy/10,api-substitution,26,False,1.0,0.6
bugsinpy_lopo,scrapy,BM25,scrapy/10,api-substitution,26,False,0.0,0.0
bugsinpy_lopo,scrapy,Dense RAG,scrapy/10,api-substitution,26,False,0.0,0.0
bugsinpy_lopo,scrapy,SMA,scrapy/11,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/11,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/11,other,270,True,,
