seed,leg,stratum,method,query_id,family,true_label,pred_label,hit@1,hit@5,hit@10
203,HDFS_family_common,common,BM25,blk_-2734991118803793513,ServeBlockException,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_-2734991118803793513,ServeBlockException,,,,0.6,
203,HDFS_family_common,common,SMA,blk_-8232526786210101808,other_anomaly,,,,0.0,
203,HDFS_family_common,common,BM25,blk_-8232526786210101808,other_anomaly,,,,0.2,
203,HDFS_family_common,common,Dense RAG,blk_-8232526786210101808,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_4079316770390028641,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_4079316770390028641,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_4079316770390028641,StreamReadFailure,,,,0.6,
203,HDFS_family_common,common,SMA,blk_-1997208448081404465,ServeBlockException,,,,0.2,
203,HDFS_family_common,common,BM25,blk_-1997208448081404465,ServeBlockException,,,,0.4,
203,HDFS_family_common,common,Dense RAG,blk_-1997208448081404465,ServeBlockException,,,,0.4,
203,HDFS_family_common,common,SMA,blk_8509328013649051336,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,BM25,blk_8509328013649051336,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_8509328013649051336,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,SMA,blk_7070866759194251245,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_7070866759194251245,DeleteBlockNotFound,,,,0.2,
203,HDFS_family_common,common,Dense RAG,blk_7070866759194251245,DeleteBlockNotFound,,,,0.0,
203,HDFS_family_common,common,SMA,blk_-8555185156565623123,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_-8555185156565623123,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_-8555185156565623123,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_2132282446072347423,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_2132282446072347423,StreamReadFailure,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_2132282446072347423,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_8194134920492115188,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,BM25,blk_8194134920492115188,DeleteBlockNotFound,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_8194134920492115188,DeleteBlockNotFound,,,,0.6,
203,HDFS_family_common,common,SMA,blk_3901501681176024175,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_3901501681176024175,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_3901501681176024175,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_-4350413133248841553,other_anomaly,,,,0.2,
203,HDFS_family_common,common,BM25,blk_-4350413133248841553,other_anomaly,,,,0.0,
203,HDFS_family_common,common,Dense RAG,blk_-4350413133248841553,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_5184161531520386078,other_anomaly,,,,0.2,
203,HDFS_family_common,common,BM25,blk_5184161531520386078,other_anomaly,,,,0.0,
203,HDFS_family_common,common,Dense RAG,blk_5184161531520386078,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_1730002942569275069,other_anomaly,,,,0.2,
203,HDFS_family_common,common,BM25,blk_1730002942569275069,other_anomaly,,,,0.4,
203,HDFS_family_common,common,Dense RAG,blk_1730002942569275069,other_anomaly,,,,0.4,
203,HDFS_family_common,common,SMA,blk_1426249687575892056,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_1426249687575892056,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_1426249687575892056,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,SMA,blk_7828676157225880270,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_7828676157225880270,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_7828676157225880270,StreamReadFailure,,,,0.8,
203,HDFS_family_common,common,SMA,blk_3277929332951673120,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_3277929332951673120,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_3277929332951673120,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_1676034938977203740,other_anomaly,,,,0.2,
203,HDFS_family_common,common,BM25,blk_1676034938977203740,other_anomaly,,,,0.4,
203,HDFS_family_common,common,Dense RAG,blk_1676034938977203740,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_3513174273897104976,other_anomaly,,,,0.8,
203,HDFS_family_common,common,BM25,blk_3513174273897104976,other_anomaly,,,,0.0,
203,HDFS_family_common,common,Dense RAG,blk_3513174273897104976,other_anomaly,,,,0.0,
203,HDFS_family_common,common,SMA,blk_9167304824792138185,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_9167304824792138185,DeleteBlockNotFound,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_9167304824792138185,DeleteBlockNotFound,,,,0.2,
203,HDFS_family_common,common,SMA,blk_-3349289973286267883,ServeBlockException,,,,0.8,
203,HDFS_family_common,common,BM25,blk_-3349289973286267883,ServeBlockException,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_-3349289973286267883,ServeBlockException,,,,0.2,
203,HDFS_family_common,common,SMA,blk_3255953357567214435,other_anomaly,,,,1.0,
203,HDFS_family_common,common,BM25,blk_3255953357567214435,other_anomaly,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_3255953357567214435,other_anomaly,,,,0.0,
203,HDFS_family_common,common,SMA,blk_-4395655679113282609,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_-4395655679113282609,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_-4395655679113282609,StreamReadFailure,,,,0.4,
203,HDFS_family_common,common,SMA,blk_-8651022183233211370,other_anomaly,,,,0.4,
203,HDFS_family_common,common,BM25,blk_-8651022183233211370,other_anomaly,,,,0.2,
203,HDFS_family_common,common,Dense RAG,blk_-8651022183233211370,other_anomaly,,,,0.0,
203,HDFS_family_common,common,SMA,blk_6721181408686794756,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_6721181408686794756,DeleteBlockNotFound,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_6721181408686794756,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,SMA,blk_-254433104726191352,other_anomaly,,,,0.0,
203,HDFS_family_common,common,BM25,blk_-254433104726191352,other_anomaly,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_-254433104726191352,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_2265533998626337962,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_2265533998626337962,DeleteBlockNotFound,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_2265533998626337962,DeleteBlockNotFound,,,,0.0,
203,HDFS_family_common,common,SMA,blk_6866211300587055644,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_6866211300587055644,DeleteBlockNotFound,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_6866211300587055644,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,SMA,blk_7165068254440859422,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,BM25,blk_7165068254440859422,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,Dense RAG,blk_7165068254440859422,DeleteBlockNotFound,,,,0.2,
203,HDFS_family_common,common,SMA,blk_2882635806740578065,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_2882635806740578065,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_2882635806740578065,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_6241445693528326526,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_6241445693528326526,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_6241445693528326526,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_6266550851597649916,other_anomaly,,,,1.0,
203,HDFS_family_common,common,BM25,blk_6266550851597649916,other_anomaly,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_6266550851597649916,other_anomaly,,,,0.0,
203,HDFS_family_common,common,SMA,blk_-5517016791709615581,other_anomaly,,,,0.0,
203,HDFS_family_common,common,BM25,blk_-5517016791709615581,other_anomaly,,,,0.2,
203,HDFS_family_common,common,Dense RAG,blk_-5517016791709615581,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_-2113227863634720329,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_-2113227863634720329,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_-2113227863634720329,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_-8730637052404325281,other_anomaly,,,,0.6,
203,HDFS_family_common,common,BM25,blk_-8730637052404325281,other_anomaly,,,,0.2,
203,HDFS_family_common,common,Dense RAG,blk_-8730637052404325281,other_anomaly,,,,0.2,
203,HDFS_family_common,common,SMA,blk_508505639319150009,other_anomaly,,,,0.8,
203,HDFS_family_common,common,BM25,blk_508505639319150009,other_anomaly,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_508505639319150009,other_anomaly,,,,0.2,
203,HDFS_family_rare,rare,SMA,blk_-4468483207595234538,RedundantAddStoredBlock,,,,0.2,
203,HDFS_family_rare,rare,BM25,blk_-4468483207595234538,RedundantAddStoredBlock,,,,0.0,
203,HDFS_family_rare,rare,Dense RAG,blk_-4468483207595234538,RedundantAddStoredBlock,,,,0.0,
203,HDFS_family_common,common,SMA,blk_-3802281869805706944,other_anomaly,,,,0.8,
203,HDFS_family_common,common,BM25,blk_-3802281869805706944,other_anomaly,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_-3802281869805706944,other_anomaly,,,,0.0,
203,HDFS_family_rare,rare,SMA,blk_5248431706625489737,RedundantAddStoredBlock,,,,0.0,
203,HDFS_family_rare,rare,BM25,blk_5248431706625489737,RedundantAddStoredBlock,,,,0.0,
203,HDFS_family_rare,rare,Dense RAG,blk_5248431706625489737,RedundantAddStoredBlock,,,,0.0,
203,HDFS_family_common,common,SMA,blk_5149935140744165448,other_anomaly,,,,0.0,
203,HDFS_family_common,common,BM25,blk_5149935140744165448,other_anomaly,,,,0.0,
203,HDFS_family_common,common,Dense RAG,blk_5149935140744165448,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_-1918609342415438748,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_-1918609342415438748,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_-1918609342415438748,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_4971036931436780474,other_anomaly,,,,0.0,
203,HDFS_family_common,common,BM25,blk_4971036931436780474,other_anomaly,,,,0.0,
203,HDFS_family_common,common,Dense RAG,blk_4971036931436780474,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_6812810566353323755,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_6812810566353323755,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_6812810566353323755,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,SMA,blk_9100952590115939151,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_9100952590115939151,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_9100952590115939151,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_1259483319111957657,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_1259483319111957657,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_1259483319111957657,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_-3332229433847648618,other_anomaly,,,,0.2,
203,HDFS_family_common,common,BM25,blk_-3332229433847648618,other_anomaly,,,,0.2,
203,HDFS_family_common,common,Dense RAG,blk_-3332229433847648618,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_7189604122335444151,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_7189604122335444151,DeleteBlockNotFound,,,,0.2,
203,HDFS_family_common,common,Dense RAG,blk_7189604122335444151,DeleteBlockNotFound,,,,0.6,
203,HDFS_family_common,common,SMA,blk_5848770392369085665,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_5848770392369085665,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_5848770392369085665,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_7886284637529879244,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_7886284637529879244,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_7886284637529879244,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,SMA,blk_-1257911575324351380,other_anomaly,,,,0.8,
203,HDFS_family_common,common,BM25,blk_-1257911575324351380,other_anomaly,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_-1257911575324351380,other_anomaly,,,,0.2,
203,HDFS_family_common,common,SMA,blk_-3126349006538127012,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_-3126349006538127012,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_-3126349006538127012,StreamReadFailure,,,,0.8,
203,HDFS_family_common,common,SMA,blk_8332714041043952681,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_8332714041043952681,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_8332714041043952681,DeleteBlockNotFound,,,,0.4,
203,HDFS_family_common,common,SMA,blk_6900668689965067890,other_anomaly,,,,0.0,
203,HDFS_family_common,common,BM25,blk_6900668689965067890,other_anomaly,,,,0.4,
203,HDFS_family_common,common,Dense RAG,blk_6900668689965067890,other_anomaly,,,,1.0,
203,HDFS_family_common,common,SMA,blk_-5216233428984136479,other_anomaly,,,,1.0,
203,HDFS_family_common,common,BM25,blk_-5216233428984136479,other_anomaly,,,,0.4,
203,HDFS_family_common,common,Dense RAG,blk_-5216233428984136479,other_anomaly,,,,0.0,
203,HDFS_family_common,common,SMA,blk_1050902176407509595,other_anomaly,,,,1.0,
203,HDFS_family_common,common,BM25,blk_1050902176407509595,other_anomaly,,,,0.6,
203,HDFS_family_common,common,Dense RAG,blk_1050902176407509595,other_anomaly,,,,0.0,
203,HDFS_family_common,common,SMA,blk_2716430155308830846,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,BM25,blk_2716430155308830846,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_2716430155308830846,StreamReadFailure,,,,1.0,
203,HDFS_family_common,common,SMA,blk_8028981718984396739,DeleteBlockNotFound,,,,1.0,
203,HDFS_family_common,common,BM25,blk_8028981718984396739,DeleteBlockNotFound,,,,0.8,
203,HDFS_family_common,common,Dense RAG,blk_8028981718984396739,DeleteBlockNotFound,,,,0.0,
203,HDFS_family_rare,rare,SMA,blk_-108513701611164048,RedundantAddStoredBlock,,,,1.0,
203,HDFS_family_rare,rare,BM25,blk_-108513701611164048,RedundantAddStoredBlock,,,,0.2,
203,HDFS_family_rare,rare,Dense RAG,blk_-108513701611164048,RedundantAddStoredBlock,,,,0.0,
203,HDFS_family_common,common,SMA,blk_8702894439974117241,ServeBlockException,,,,1.0,
203,HDFS_family_common,common,BM25,blk_8702894439974117241,ServeBlockException,,,,1.0,
203,HDFS_family_common,common,Dense RAG,blk_8702894439974117241,ServeBlockException,,,,0.2,
203,BGL_triage,,SMA,e6cbb9c49b774abef99cf0cdaa7522010ee2238c6f0f80096ee8f8dbc5e2a8e5,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,18e973e2f59dd5e55ac9d2b5684d7574a5b1b96549e6d7349df702eac84f2e93,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,aa3ae44dd2a087149254efd8e8512cafb95895a425dd1fb9c54645ede4df1eaa,,Normal,Normal,1.0,1.0,0.8
203,BGL_triage,,SMA,f5818d807660a3eeac402e0b4ec44faa4c7a01d1b6cc8a33f82fc611403821ef,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,debf03851ae2f702e7b25e6e7dbd68e0cf2fe880a6f098d2e36b2dc4a34a31b0,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,d1f444abf36b7185f59f223a346095a53b85e5c2cc6c9ec39b73a642f4ff5267,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,a6a080b4a4e5575687df29fa5ee667d956322d9364542ec8229981dc3cbb0979,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,a3297749f1015e68d9acc1116029971c8cd8a808094864d87775cc3aa847b16d,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,acbcdebf9e6df0a4d5e2d03e8ec136263eba53eb156feceabf7a6f94bf01ac2c,,Normal,Normal,1.0,0.8,0.9
203,BGL_triage,,SMA,69088954cde415b6b3d3e487c11c305563ad7a6c95126efa4b8f3f64e3be39b5,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,9ada56914aecccd1493a9bd301f59d6e7310df8dff7bf55429e1e3d1d21d5a53,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,241339904e9f02f00570f780ad7a3dc53613126c731145bc6e397617479f4738,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,2b071ca9010ea6367ebc30dbc0a1a190af4ed89d8558b3c8e8d5f7d2ef824a07,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,e8a2ebb513e7725160f306656cbf58f101cb236caa4a4a8b7fbc46607ac00a57,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,ca50889ba37d5bbbb6e05b5fce94d996b434497367b81592c7f2868aabe3624c,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f2b6b9d05318169d6101663e0d02dad0286ab709e3222e12593dc5de0a45b719,,Normal,Normal,1.0,1.0,0.8
203,BGL_triage,,SMA,e56d5e1508acf482214fb4129a1cc979be9c45ec6dcd7d9b9c5dc9c815a3998e,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,6034e7dd2f7a0d32d6f6427ffa01f83feecfb9ff3fa04929eabd96069ac07738,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,753d80fd4ad4e6b8bf92adb544c721a99eed5d0f0bfde75da83d0db2550f1804,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f9afb0f7bb640f2fbe2e8e66eb5396d17cbe3919b5c52e00cfdbe640460d571f,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,dd1da618e31daffd4adfb82623283cd2acb3578a3df1b0bed5bfa75a5a5faf75,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,30b2e6d19d527e0419e44bbe834328d32d589ee4f67e5f4b43309f570d2e1ecc,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,7909b95f4a063b28bbbaf90e8a8605682c9f0b4d962908ff5b7ffaab9731416c,,Normal,Normal,1.0,1.0,0.9
203,BGL_triage,,SMA,b2d8a64be3852aa041efa2dfdc0d08df59fcb73b08bb0488cfd3ba1ea3f3ddeb,,Normal,Normal,1.0,0.8,0.6
203,BGL_triage,,SMA,e8e800d2535fad7e29e7f04548d68eb83f2165317fbd8486d5d7d9ed7bdaf9d7,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,ade2c613840a14664211ee287f79ae6bc7d91457f286cdb95655571b844be3e2,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,d28dfd84d08d635852be0ad2d2dfbe706be59d25f83aa16630d9b3f889c4d169,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,4665ac37337b321ffdc5f3c608a7c9f0ba27e99f0e81d0f3175233da2c087574,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,3e2cc0805f3b8b64262106b2d660921c779d737d260ea2bee64270deca9e2d6c,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,2c68d5148d1b59eab4df09af801f2ef536fd1baea99260512cf946ff827c64be,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,d88dcc594e4ea23504281500da44b92afc73cbc0adf7466fe8d3d61b0ef27368,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,c6999d401d05585000ff47e5ec6dab459054b6322e80c44ec949353533ee3951,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,2cf913e1e73e75848460ba191eca1a589f4c259df3d9c68e0423591c157151d3,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,0b246fdcf09fe12ce86b8a0e8b0c6426a4cc865c35d344a1f0c34f1223069028,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,1b4370ac7f9b8c7f9cbf1e80a974f1347754699d9c41bae5ecd13c67d640d1ea,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,35832c4a64bf7e57cd13dec7a4f87c88abf96e955b652a4dab705101121edd23,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,7751b255f1ea23b9b753c4463d8644bbad527f4722d641effeb684f71a9c089b,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,cbf14089303251404b8fe315f8782862c283cead90035c273ae3413e4ba40688,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,c21323fde8f7a0bdd81b10b23eac989f1f11b471d04323dfd8feaa86fab2fbc5,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,33e7db7c23879a1106510d5af4ed10e9948661ca3264f131a4b839b83092f094,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,487017a478813f4b9a3c25361398d097bfbe5f8c825ec141927eb827a808bcc0,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,0d97e5aaee9173dfe7ee33e572112890534c5ce8e876a1d8de7d1d576f86fe37,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,12f82e816369eed239158066523773896b948cc51ee1234983333c88536db349,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b6f6a7f8669801940c8d818aa2175c68e78c1fda362c2660487b86813b6fdcf5,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,78375c6a05a883f2ae9af11e07af56ead9c97116466cef7d0a1eec8547822af1,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,41c224e50ef9bd6420ddc9b79723ce0627ac69987fdf5303747e4270b60f067a,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,a772432dc9d400382ea6493deb84510a0dfe91174a00dec99bca4e015f75481f,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,439233d1ac662c4ac15260ae39cd3b628c9ca067a84c972e30c4faae8c3190b9,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,5820039f90e3d58983475198fef8af6529d8daec87d6eb748a4d81fb0fa16fb9,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,3019f947081a693db94316a81d06f1666f28a6bde72c2d86f3f52bc8393f811d,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f13fa976de3cb4cc447f5d28cb33ed89ba802bd247d5266063616b3109afd786,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,fb853d97eef3e78106d98aff94c86dde45d550c951aee66a65816b4200da5adb,,Normal,Anomaly,0.0,0.0,0.0
203,BGL_triage,,SMA,edb11f7db3b44889cc8d8d57b83a3d66f4890532299b545310214b90d080415e,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,12ee7b0f4e948a20bfa27287fda09a97aa5edef68e62af3832e5c9977b026c51,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,e9dfb5c41b06a6431c8552f7009adf2bd1074100f5dd6a52e41d851c45a6149b,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,b807b17057a824cc3d852cba641dea6d80bbc756bc63f8453011a1fa5d6493c3,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,a6328ca3bba0e9e4e9e7bf37512bd368963510ff2bd5ef341b991ec8a0c118a9,,Anomaly,Anomaly,1.0,0.8,0.9
203,BGL_triage,,SMA,564ea712d992d9519425f2aa837d1b99d90860a9842ba1c45fe0da79ded8833c,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,350ad83e8fdf9ba0ab4b33133d2f7117eb56bb29385fefe2902cc296239f0406,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,534fabd4895f1905daacd96ca068c9566a48e9648fddb19361426c36fd0b6aa7,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,98ab6d384dd68f43a882b9dcbf62cb418b1de934c6cfc4a4a8b2d4eb5af71dbc,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,8a0e097f4873d1ae354c6bc4923c7299ad32e1a9f84dd45517a29d1f081e747c,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,cd173d4d3bed4375ff5b6dd408b9cd59912c78832eea807119bbcb7551eddd1b,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,62c1eda63b140ce45286ed84b1b5a8a79065d785df1da430c0b48ae35bccfad3,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,9cc60522e295da9659a0a6472b11566151bb2ed781a3c5493560e75dc26b4643,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,7ffa22ea40ef214a40bb631380811b9d4b3900eb37635cb93ecee0d3933e5486,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,0b08ed692f5ba666d5236331c0bb9e7683129c7f3048f0b79ac8125845dccefe,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,620e224d2b3be228ae94c8add3329e038f6ee77f9f24c3c71557808d18b09d52,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,0e46e70d11e3d592e9dd264d7fa7967553120d2f7697f693468c0d6adb1e7baa,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,b0326f13606235289ead654da8b55a08b46108df773ef76ef500cc73ea96bddf,,Normal,Normal,1.0,1.0,1.0
203,BGL_triage,,SMA,f5bd113fed7c0563c9c6815096009c098513a5cdba47e249380ee203672c1105,,Anomaly,Anomaly,1.0,1.0,1.0
203,BGL_triage,,SMA,12b7ee9e660734fb1823f080f4601dddf0dec2ae699701b990d91aff0075d96d,,Normal,Normal,1.0,0.8,0.6
203,BGL_triage,,SMA,185987a0d84a6b130629912fd925a34b1c2ea3c52d242d160ad12988b46d65c8,,Normal,Normal,1.0,1.0,1.0
